CustomerID,Gender,Age,Tenure_Months,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,SatisfactionScore,Churn
CUST104795,Female,57,26,120.57,3134.82,Two Year,Fiber Optic,Mailed Check,1,1,No
CUST104796,Female,18,71,123.42,8762.82,Month-to-Month,DSL,Mailed Check,4,3,Yes
CUST104797,Female,46,32,78.28,2504.96,Month-to-Month,No Internet,Credit Card,1,5,Yes
CUST104798,Female,27,52,61.92,3219.84,One Year,DSL,Electronic Check,1,3,No
CUST104799,Male,45,32,118.46,3790.72,Two Year,Fiber Optic,Bank Transfer,1,6,No
CUST104800,Male,74,9,123.13,1108.17,Month-to-Month,Fiber Optic,Mailed Check,3,9,Yes
CUST104801,Male,48,13,110.4,1435.2,Two Year,Fiber Optic,Credit Card,7,2,Yes
CUST104802,Male,36,56,24.17,1353.52,One Year,DSL,Credit Card,6,7,No
CUST104803,Male,20,44,96.66,4253.04,Month-to-Month,Fiber Optic,Credit Card,4,4,No
CUST104804,Female,53,30,65.12,1953.6,Month-to-Month,Fiber Optic,Mailed Check,6,6,Yes
CUST104805,Male,60,16,45.51,728.16,Month-to-Month,DSL,Credit Card,5,10,No
CUST104806,Male,32,12,110.27,1323.24,Month-to-Month,DSL,Credit Card,7,10,Yes
CUST104807,Male,50,66,54.91,3624.06,One Year,DSL,Credit Card,7,6,Yes
CUST104808,Female,58,18,138.67,2496.06,Month-to-Month,No Internet,Bank Transfer,6,8,No
CUST104809,Female,60,13,58.75,763.75,Month-to-Month,DSL,Mailed Check,4,7,Yes
CUST104810,Male,68,24,92.17,2212.08,Month-to-Month,Fiber Optic,Bank Transfer,5,5,Yes
CUST104811,Female,62,12,127.61,1531.32,Month-to-Month,DSL,Electronic Check,9,7,No
CUST104812,Female,43,60,72.28,4336.8,Month-to-Month,Fiber Optic,Credit Card,7,6,No
CUST104813,Female,33,60,127.73,7663.8,One Year,Fiber Optic,Mailed Check,6,5,No
CUST104814,Female,53,1,114.08,114.08,Month-to-Month,DSL,Electronic Check,4,9,Yes
CUST104815,Female,50,43,139.71,6007.53,Month-to-Month,Fiber Optic,Bank Transfer,9,4,No
CUST104816,Female,37,55,62.36,3429.8,Month-to-Month,Fiber Optic,Electronic Check,7,7,No
CUST104817,Female,30,40,33.65,1346.0,Month-to-Month,DSL,Bank Transfer,3,7,No
CUST104818,Male,50,64,75.95,4860.8,Month-to-Month,No Internet,Mailed Check,5,3,No
CUST104819,Male,22,34,122.16,4153.44,Two Year,DSL,Bank Transfer,3,8,No
CUST104820,Female,54,34,78.56,2671.04,One Year,Fiber Optic,Electronic Check,4,9,No
CUST104821,Male,31,48,54.06,2594.88,Two Year,Fiber Optic,Bank Transfer,9,5,Yes
CUST104822,Male,44,33,23.59,778.47,Month-to-Month,Fiber Optic,Bank Transfer,2,1,No
CUST104823,Female,40,68,60.69,4126.92,Two Year,Fiber Optic,Electronic Check,1,1,No
CUST104824,Male,31,30,112.74,3382.2,One Year,Fiber Optic,Electronic Check,0,5,No
CUST104825,Female,57,71,39.19,2782.49,One Year,DSL,Credit Card,2,2,No
CUST104826,Female,21,71,64.31,4566.01,Month-to-Month,DSL,Electronic Check,0,2,No
CUST104827,Female,56,29,22.63,656.27,Month-to-Month,No Internet,Bank Transfer,5,6,Yes
CUST104828,Male,69,23,113.83,2618.09,Two Year,Fiber Optic,Mailed Check,1,5,No
CUST104829,Male,36,34,134.49,4572.66,One Year,Fiber Optic,Mailed Check,2,2,Yes
CUST104830,Male,64,15,93.91,1408.65,One Year,Fiber Optic,Credit Card,7,5,No
CUST104831,Male,71,53,23.36,1238.08,Month-to-Month,DSL,Bank Transfer,4,4,No
CUST104832,Female,21,17,48.29,820.93,Month-to-Month,No Internet,Electronic Check,1,6,No
CUST104833,Female,47,64,77.0,4928.0,Two Year,No Internet,Bank Transfer,1,1,No
CUST104834,Male,36,61,96.39,5879.79,Month-to-Month,No Internet,Electronic Check,2,3,No
CUST104835,Female,48,57,84.52,4817.64,One Year,No Internet,Electronic Check,2,5,No
CUST104836,Female,48,37,139.06,5145.22,Month-to-Month,DSL,Electronic Check,7,8,No
CUST104837,Male,26,7,142.02,994.14,One Year,DSL,Credit Card,4,2,No
CUST104838,Female,70,8,33.93,271.44,Month-to-Month,Fiber Optic,Electronic Check,7,8,No
CUST104839,Male,30,68,37.99,2583.32,Month-to-Month,DSL,Bank Transfer,3,8,No
CUST104840,Female,31,21,66.55,1397.55,Month-to-Month,DSL,Credit Card,8,6,No
CUST104841,Male,72,61,74.76,4560.36,One Year,DSL,Credit Card,2,5,Yes
CUST104842,Female,63,29,96.19,2789.51,Month-to-Month,Fiber Optic,Mailed Check,1,7,No
CUST104843,Female,71,25,120.51,3012.75,One Year,No Internet,Credit Card,5,6,Yes
CUST104844,Male,27,58,37.65,2183.7,Month-to-Month,DSL,Bank Transfer,3,9,No
CUST104845,Male,65,14,124.34,1740.76,Two Year,Fiber Optic,Mailed Check,1,2,No
CUST104846,Male,48,66,99.3,6553.8,Month-to-Month,Fiber Optic,Electronic Check,5,6,No
CUST104847,Male,54,54,147.51,7965.54,Month-to-Month,DSL,Mailed Check,3,7,No
CUST104848,Female,40,67,104.65,7011.55,Two Year,Fiber Optic,Credit Card,9,1,Yes
CUST104849,Female,44,30,113.09,3392.7,One Year,Fiber Optic,Electronic Check,3,9,No
CUST104850,Male,23,18,45.38,816.84,One Year,Fiber Optic,Electronic Check,9,8,No
CUST104851,Female,43,54,119.95,6477.3,Month-to-Month,Fiber Optic,Bank Transfer,3,5,No
CUST104852,Male,19,21,30.3,636.3,Two Year,No Internet,Credit Card,3,5,Yes
CUST104853,Male,62,53,105.35,5583.55,One Year,Fiber Optic,Bank Transfer,7,9,Yes
CUST104854,Female,30,16,27.22,435.52,One Year,Fiber Optic,Credit Card,0,2,No
CUST104855,Female,68,28,34.98,979.44,Two Year,DSL,Credit Card,8,6,No
CUST104856,Male,67,4,34.02,136.08,One Year,No Internet,Electronic Check,2,4,Yes
CUST104857,Male,36,55,26.82,1475.1,Month-to-Month,DSL,Electronic Check,4,4,Yes
CUST104858,Male,18,15,61.75,926.25,Month-to-Month,Fiber Optic,Mailed Check,4,8,No
CUST104859,Female,57,64,149.27,9553.28,One Year,DSL,Credit Card,3,3,No
CUST104860,Female,49,65,65.27,4242.55,One Year,DSL,Credit Card,3,8,Yes
CUST104861,Female,39,16,118.9,1902.4,One Year,Fiber Optic,Electronic Check,6,10,Yes
CUST104862,Female,65,20,37.2,744.0,Month-to-Month,DSL,Credit Card,3,5,Yes
CUST104863,Male,46,64,79.08,5061.12,Two Year,DSL,Credit Card,9,2,No
CUST104864,Male,19,33,44.07,1454.31,One Year,DSL,Credit Card,2,5,No
CUST104865,Male,57,69,44.97,3102.93,Month-to-Month,No Internet,Bank Transfer,8,4,No
CUST104866,Male,55,69,32.96,2274.24,Month-to-Month,DSL,Mailed Check,3,9,Yes
CUST104867,Male,65,58,76.17,4417.86,Two Year,DSL,Mailed Check,3,6,No
CUST104868,Male,72,39,29.82,1162.98,Month-to-Month,Fiber Optic,Credit Card,9,3,Yes
CUST104869,Female,28,36,138.28,4978.08,Month-to-Month,DSL,Credit Card,7,2,Yes
CUST104870,Female,34,68,78.23,5319.64,Month-to-Month,DSL,Electronic Check,6,7,No
CUST104871,Male,72,21,129.01,2709.21,Month-to-Month,DSL,Mailed Check,3,1,No
CUST104872,Male,68,63,147.33,9281.79,Month-to-Month,DSL,Mailed Check,7,5,No
CUST104873,Female,60,6,108.11,648.66,Two Year,DSL,Electronic Check,9,5,No
CUST104874,Female,25,24,137.2,3292.8,Month-to-Month,DSL,Mailed Check,1,4,Yes
CUST104875,Female,39,53,37.6,1992.8,Two Year,DSL,Bank Transfer,8,3,No
CUST104876,Female,21,50,127.9,6395.0,Month-to-Month,DSL,Electronic Check,1,9,No
CUST104877,Male,28,12,55.26,663.12,Two Year,Fiber Optic,Credit Card,9,4,No
CUST104878,Male,25,56,81.44,4560.64,Month-to-Month,Fiber Optic,Bank Transfer,2,9,No
CUST104879,Male,26,15,104.06,1560.9,One Year,DSL,Mailed Check,5,7,Yes
CUST104880,Male,43,40,137.46,5498.4,Month-to-Month,DSL,Credit Card,6,9,No
CUST104881,Male,19,41,138.43,5675.63,Month-to-Month,Fiber Optic,Mailed Check,8,2,No
CUST104882,Female,33,69,31.97,2205.93,Month-to-Month,Fiber Optic,Mailed Check,7,2,No
CUST104883,Male,48,69,67.39,4649.91,One Year,Fiber Optic,Credit Card,5,8,Yes
CUST104884,Female,23,6,123.11,738.66,Month-to-Month,DSL,Credit Card,7,9,Yes
CUST104885,Male,70,67,111.41,7464.47,Two Year,DSL,Bank Transfer,4,2,No
CUST104886,Male,38,33,23.43,773.19,Month-to-Month,Fiber Optic,Mailed Check,9,6,No
CUST104887,Male,43,43,78.49,3375.07,Month-to-Month,Fiber Optic,Electronic Check,9,6,No
CUST104888,Male,36,21,127.8,2683.8,Month-to-Month,Fiber Optic,Electronic Check,8,7,No
CUST104889,Male,45,65,115.9,7533.5,One Year,Fiber Optic,Electronic Check,3,5,No
CUST104890,Female,25,17,73.54,1250.18,Month-to-Month,Fiber Optic,Mailed Check,0,3,No
CUST104891,Female,31,8,115.57,924.56,Month-to-Month,Fiber Optic,Mailed Check,7,10,No
CUST104892,Female,41,64,91.66,5866.24,One Year,Fiber Optic,Credit Card,4,3,No
CUST104893,Male,65,28,138.64,3881.92,Month-to-Month,DSL,Bank Transfer,8,6,No
CUST104894,Male,61,13,96.33,1252.29,One Year,Fiber Optic,Mailed Check,2,1,No
CUST104895,Female,54,13,72.1,937.3,Month-to-Month,DSL,Electronic Check,8,8,No
CUST104896,Male,73,38,132.18,5022.84,One Year,DSL,Mailed Check,7,7,No
CUST104897,Male,43,25,26.48,662.0,Two Year,Fiber Optic,Bank Transfer,5,7,No
CUST104898,Female,48,62,137.07,8498.34,Month-to-Month,Fiber Optic,Mailed Check,9,6,No
CUST104899,Male,73,23,110.53,2542.19,Month-to-Month,DSL,Bank Transfer,9,3,Yes
CUST104900,Female,68,21,142.28,2987.88,Two Year,No Internet,Credit Card,7,9,No
CUST104901,Male,49,54,52.57,2838.78,One Year,No Internet,Bank Transfer,7,10,No
CUST104902,Female,67,63,110.34,6951.42,Month-to-Month,DSL,Electronic Check,6,6,No
CUST104903,Male,58,30,125.23,3756.9,One Year,DSL,Mailed Check,6,6,Yes
CUST104904,Male,19,68,111.27,7566.36,Month-to-Month,No Internet,Mailed Check,2,6,No
CUST104905,Female,42,32,47.34,1514.88,Two Year,Fiber Optic,Electronic Check,6,6,Yes
CUST104906,Male,69,24,55.83,1339.92,One Year,DSL,Bank Transfer,2,6,Yes
CUST104907,Male,61,7,93.68,655.76,One Year,Fiber Optic,Mailed Check,8,4,No
CUST104908,Female,19,1,78.08,78.08,Two Year,Fiber Optic,Mailed Check,4,2,No
CUST104909,Male,59,3,115.57,346.71,One Year,Fiber Optic,Bank Transfer,7,1,No
CUST104910,Female,18,28,69.23,1938.44,Month-to-Month,Fiber Optic,Bank Transfer,2,8,Yes
CUST104911,Male,53,43,131.73,5664.39,Two Year,Fiber Optic,Bank Transfer,2,5,No
CUST104912,Male,74,46,76.15,3502.9,Month-to-Month,Fiber Optic,Mailed Check,2,3,No
CUST104913,Male,29,1,25.21,25.21,Month-to-Month,Fiber Optic,Electronic Check,7,9,No
CUST104914,Male,26,38,22.26,845.88,Month-to-Month,DSL,Electronic Check,8,3,Yes
CUST104915,Female,53,35,104.08,3642.8,Two Year,Fiber Optic,Credit Card,6,5,No
CUST104916,Male,58,54,90.27,4874.58,One Year,DSL,Bank Transfer,0,2,No
CUST104917,Female,45,24,90.56,2173.44,Month-to-Month,DSL,Electronic Check,5,6,No
CUST104918,Male,55,28,122.7,3435.6,Month-to-Month,DSL,Bank Transfer,2,9,No
CUST104919,Male,50,22,68.84,1514.48,Month-to-Month,Fiber Optic,Mailed Check,0,1,Yes
CUST104920,Male,59,16,149.41,2390.56,Month-to-Month,Fiber Optic,Electronic Check,9,3,Yes
CUST104921,Male,63,13,142.92,1857.96,Two Year,Fiber Optic,Mailed Check,1,10,No
CUST104922,Female,39,62,21.69,1344.78,One Year,DSL,Credit Card,2,1,No
CUST104923,Female,42,43,136.45,5867.35,Two Year,Fiber Optic,Electronic Check,6,5,No
CUST104924,Female,35,32,108.47,3471.04,Month-to-Month,DSL,Electronic Check,5,5,Yes
CUST104925,Female,23,67,85.27,5713.09,One Year,Fiber Optic,Credit Card,1,4,No
CUST104926,Male,35,57,95.76,5458.32,Month-to-Month,No Internet,Bank Transfer,4,5,No
CUST104927,Female,69,65,129.44,8413.6,Two Year,Fiber Optic,Electronic Check,0,8,No
CUST104928,Female,33,69,143.63,9910.47,Two Year,DSL,Credit Card,2,8,No
CUST104929,Male,32,49,92.84,4549.16,Two Year,DSL,Mailed Check,0,6,Yes
CUST104930,Male,65,33,43.57,1437.81,One Year,Fiber Optic,Credit Card,2,4,No
CUST104931,Male,25,19,103.17,1960.23,Month-to-Month,Fiber Optic,Mailed Check,1,4,No
CUST104932,Male,30,36,29.91,1076.76,One Year,Fiber Optic,Credit Card,3,5,No
CUST104933,Female,72,70,102.57,7179.9,Month-to-Month,DSL,Electronic Check,4,5,No
CUST104934,Female,60,15,125.12,1876.8,Month-to-Month,DSL,Bank Transfer,2,2,Yes
CUST104935,Male,74,24,65.93,1582.32,Month-to-Month,Fiber Optic,Electronic Check,9,6,Yes
CUST104936,Male,24,27,29.25,789.75,Month-to-Month,Fiber Optic,Electronic Check,4,7,No
CUST104937,Male,34,49,109.99,5389.51,One Year,Fiber Optic,Mailed Check,6,3,Yes
CUST104938,Female,67,23,64.11,1474.53,Month-to-Month,Fiber Optic,Electronic Check,9,10,No
CUST104939,Female,49,33,52.38,1728.54,Month-to-Month,Fiber Optic,Credit Card,8,4,Yes
CUST104940,Male,39,41,109.59,4493.19,Month-to-Month,Fiber Optic,Bank Transfer,7,9,Yes
CUST104941,Male,72,56,146.05,8178.8,One Year,Fiber Optic,Electronic Check,5,4,No
CUST104942,Female,68,29,116.89,3389.81,One Year,DSL,Bank Transfer,8,10,Yes
CUST104943,Male,74,31,83.88,2600.28,Month-to-Month,DSL,Mailed Check,7,7,No
CUST104944,Male,30,65,98.07,6374.55,One Year,Fiber Optic,Electronic Check,3,2,Yes
CUST104945,Female,64,18,38.5,693.0,One Year,Fiber Optic,Bank Transfer,1,5,No
CUST104946,Male,40,6,125.72,754.32,Month-to-Month,No Internet,Credit Card,8,6,No
CUST104947,Female,71,52,98.56,5125.12,One Year,Fiber Optic,Bank Transfer,5,2,No
CUST104948,Male,46,40,145.56,5822.4,Month-to-Month,Fiber Optic,Credit Card,9,1,Yes
CUST104949,Male,39,65,147.33,9576.45,Month-to-Month,Fiber Optic,Credit Card,7,9,Yes
CUST104950,Female,18,42,66.1,2776.2,One Year,DSL,Mailed Check,7,7,Yes
CUST104951,Female,46,68,148.51,10098.68,Month-to-Month,Fiber Optic,Bank Transfer,3,8,No
CUST104952,Male,65,32,144.39,4620.48,Month-to-Month,No Internet,Electronic Check,9,5,No
CUST104953,Female,22,10,103.18,1031.8,One Year,Fiber Optic,Electronic Check,4,5,Yes
CUST104954,Male,52,69,63.35,4371.15,One Year,Fiber Optic,Electronic Check,0,1,No
CUST104955,Male,72,9,117.93,1061.37,Month-to-Month,DSL,Electronic Check,8,3,No
CUST104956,Female,27,69,55.26,3812.94,One Year,Fiber Optic,Bank Transfer,6,7,No
CUST104957,Male,36,61,101.88,6214.68,Month-to-Month,Fiber Optic,Mailed Check,0,10,No
CUST104958,Male,54,11,23.2,255.2,Month-to-Month,DSL,Electronic Check,9,9,No
CUST104959,Female,24,68,101.72,6916.96,One Year,Fiber Optic,Electronic Check,9,8,Yes
CUST104960,Female,63,8,143.71,1149.68,One Year,DSL,Credit Card,2,5,No
CUST104961,Male,52,49,50.57,2477.93,Month-to-Month,DSL,Bank Transfer,8,3,Yes
CUST104962,Female,62,24,121.16,2907.84,Two Year,Fiber Optic,Credit Card,0,9,Yes
CUST104963,Female,30,33,58.15,1918.95,Two Year,Fiber Optic,Credit Card,5,4,Yes
CUST104964,Female,27,19,112.02,2128.38,Two Year,Fiber Optic,Mailed Check,4,9,Yes
CUST104965,Female,19,2,111.0,222.0,Month-to-Month,DSL,Electronic Check,3,3,No
CUST104966,Male,23,55,44.02,2421.1,Two Year,DSL,Electronic Check,0,7,No
CUST104967,Male,25,11,97.63,1073.93,Two Year,No Internet,Bank Transfer,6,1,No
CUST104968,Male,53,17,131.69,2238.73,Two Year,Fiber Optic,Credit Card,0,10,No
CUST104969,Female,42,42,69.73,2928.66,Two Year,DSL,Electronic Check,0,5,No
CUST104970,Female,61,61,112.34,6852.74,Month-to-Month,Fiber Optic,Mailed Check,1,9,No
CUST104971,Female,64,3,107.68,323.04,Month-to-Month,Fiber Optic,Credit Card,8,9,No
CUST104972,Female,57,35,53.48,1871.8,Month-to-Month,No Internet,Mailed Check,0,6,No
CUST104973,Female,24,66,139.42,9201.72,Month-to-Month,Fiber Optic,Mailed Check,7,6,No
CUST104974,Female,63,1,93.26,93.26,Two Year,DSL,Mailed Check,0,3,No
CUST104975,Female,40,7,66.19,463.33,One Year,Fiber Optic,Electronic Check,0,9,No
CUST104976,Male,36,20,41.37,827.4,One Year,Fiber Optic,Mailed Check,8,1,No
CUST104977,Male,63,43,81.55,3506.65,Month-to-Month,DSL,Mailed Check,7,7,Yes
CUST104978,Female,39,6,114.91,689.46,Month-to-Month,DSL,Electronic Check,0,3,No
CUST104979,Female,30,55,101.07,5558.85,Month-to-Month,DSL,Electronic Check,6,2,No
CUST104980,Female,38,21,114.52,2404.92,One Year,No Internet,Electronic Check,7,5,Yes
CUST104981,Male,18,51,122.93,6269.43,One Year,Fiber Optic,Bank Transfer,1,5,No
CUST104982,Male,36,46,77.33,3557.18,Two Year,Fiber Optic,Credit Card,3,2,No
CUST104983,Female,50,35,87.62,3066.7,Month-to-Month,DSL,Credit Card,1,8,No
CUST104984,Female,21,8,148.23,1185.84,Two Year,DSL,Bank Transfer,5,2,No
CUST104985,Male,59,68,145.85,9917.8,Month-to-Month,No Internet,Bank Transfer,4,8,No
CUST104986,Male,20,16,73.93,1182.88,Month-to-Month,Fiber Optic,Bank Transfer,4,6,No
CUST104987,Male,44,67,109.07,7307.69,Month-to-Month,Fiber Optic,Electronic Check,7,10,No
CUST104988,Male,69,71,54.79,3890.09,Month-to-Month,DSL,Mailed Check,0,4,No
CUST104989,Female,58,64,39.85,2550.4,Two Year,Fiber Optic,Electronic Check,9,3,No
CUST104990,Male,52,2,119.89,239.78,Two Year,Fiber Optic,Mailed Check,1,9,No
CUST104991,Male,45,1,76.7,76.7,Month-to-Month,DSL,Credit Card,0,6,No
CUST104992,Female,23,58,43.02,2495.16,Month-to-Month,No Internet,Mailed Check,3,5,Yes
CUST104993,Male,23,1,118.65,118.65,Month-to-Month,Fiber Optic,Bank Transfer,1,10,Yes
CUST104994,Male,72,7,138.97,972.79,Month-to-Month,Fiber Optic,Credit Card,9,3,Yes
CUST104995,Male,74,69,141.33,9751.77,One Year,No Internet,Mailed Check,6,3,No
CUST104996,Female,61,18,97.52,1755.36,One Year,No Internet,Bank Transfer,4,6,No
CUST104997,Male,40,32,82.35,2635.2,Month-to-Month,Fiber Optic,Mailed Check,4,10,Yes
CUST104998,Female,50,45,38.44,1729.8,Month-to-Month,DSL,Mailed Check,0,4,Yes
CUST104999,Female,33,33,123.06,4060.98,Month-to-Month,Fiber Optic,Mailed Check,1,4,No
CUST105000,Male,41,49,142.89,7001.61,Month-to-Month,No Internet,Credit Card,4,8,Yes
CUST105001,Male,22,33,135.63,4475.79,One Year,DSL,Mailed Check,6,2,No
CUST105002,Male,58,71,117.73,8358.83,Two Year,Fiber Optic,Bank Transfer,0,6,Yes
CUST105003,Male,59,68,20.59,1400.12,Month-to-Month,DSL,Mailed Check,6,9,No
CUST105004,Female,30,28,73.01,2044.28,Month-to-Month,No Internet,Bank Transfer,1,3,No
CUST105005,Male,64,53,73.39,3889.67,Month-to-Month,Fiber Optic,Electronic Check,1,5,Yes
CUST105006,Male,29,44,136.27,5995.88,Month-to-Month,Fiber Optic,Credit Card,8,7,No
CUST105007,Male,22,55,28.53,1569.15,Month-to-Month,DSL,Electronic Check,7,1,Yes
CUST105008,Female,54,10,89.06,890.6,Two Year,DSL,Electronic Check,9,8,Yes
CUST105009,Male,48,14,37.7,527.8,Two Year,DSL,Credit Card,3,6,No
CUST105010,Male,45,36,106.1,3819.6,Month-to-Month,Fiber Optic,Electronic Check,4,4,No
CUST105011,Female,45,34,122.99,4181.66,Month-to-Month,Fiber Optic,Bank Transfer,8,6,No
CUST105012,Female,47,18,103.45,1862.1,Month-to-Month,DSL,Bank Transfer,3,2,Yes
CUST105013,Male,35,16,123.3,1972.8,Month-to-Month,No Internet,Bank Transfer,9,4,No
CUST105014,Male,61,37,98.97,3661.89,One Year,No Internet,Bank Transfer,7,8,No
CUST105015,Male,44,41,44.68,1831.88,One Year,DSL,Electronic Check,4,4,Yes
CUST105016,Male,52,25,69.75,1743.75,Month-to-Month,Fiber Optic,Credit Card,0,5,Yes
CUST105017,Male,43,8,144.39,1155.12,Two Year,DSL,Electronic Check,6,2,No
CUST105018,Female,74,18,57.46,1034.28,One Year,Fiber Optic,Credit Card,9,3,No
CUST105019,Female,56,68,28.17,1915.56,Month-to-Month,DSL,Credit Card,2,3,No
CUST105020,Male,66,48,70.03,3361.44,Month-to-Month,DSL,Electronic Check,6,2,Yes
CUST105021,Male,68,70,67.62,4733.4,Month-to-Month,Fiber Optic,Electronic Check,7,8,Yes
CUST105022,Female,35,67,81.14,5436.38,One Year,DSL,Bank Transfer,3,3,No
CUST105023,Male,50,18,92.84,1671.12,One Year,Fiber Optic,Credit Card,5,1,Yes
CUST105024,Male,42,18,149.02,2682.36,Two Year,DSL,Credit Card,9,2,No
CUST105025,Male,73,56,118.31,6625.36,Two Year,Fiber Optic,Mailed Check,6,8,No
CUST105026,Male,48,23,24.67,567.41,Two Year,DSL,Credit Card,7,1,Yes
CUST105027,Male,54,35,112.65,3942.75,Month-to-Month,Fiber Optic,Bank Transfer,2,1,No
CUST105028,Female,19,6,127.15,762.9,One Year,DSL,Credit Card,6,1,No
CUST105029,Male,50,26,136.43,3547.18,One Year,DSL,Mailed Check,4,10,Yes
CUST105030,Male,56,61,75.12,4582.32,Month-to-Month,Fiber Optic,Mailed Check,6,8,No
CUST105031,Male,60,15,60.77,911.55,Month-to-Month,DSL,Credit Card,5,6,Yes
CUST105032,Female,60,32,129.11,4131.52,Month-to-Month,DSL,Bank Transfer,4,7,No
CUST105033,Female,49,12,121.09,1453.08,Month-to-Month,DSL,Mailed Check,2,4,No
CUST105034,Female,35,5,89.69,448.45,Two Year,Fiber Optic,Mailed Check,9,8,No
CUST105035,Female,34,64,35.32,2260.48,Month-to-Month,DSL,Mailed Check,1,2,No
CUST105036,Male,51,71,104.73,7435.83,One Year,Fiber Optic,Electronic Check,2,9,No
CUST105037,Female,56,27,28.54,770.58,Month-to-Month,DSL,Bank Transfer,1,4,No
CUST105038,Male,24,45,33.05,1487.25,Two Year,Fiber Optic,Bank Transfer,2,1,No
CUST105039,Male,59,35,63.05,2206.75,One Year,Fiber Optic,Electronic Check,1,2,No
CUST105040,Female,71,26,68.25,1774.5,Two Year,Fiber Optic,Credit Card,0,8,No
CUST105041,Female,70,23,80.06,1841.38,Month-to-Month,No Internet,Mailed Check,8,9,No
CUST105042,Female,52,13,64.09,833.17,Two Year,No Internet,Mailed Check,9,5,Yes
CUST105043,Female,47,3,24.39,73.17,Month-to-Month,No Internet,Electronic Check,4,4,No
CUST105044,Female,29,29,40.46,1173.34,One Year,DSL,Credit Card,8,10,No
CUST105045,Male,52,66,34.96,2307.36,Month-to-Month,DSL,Bank Transfer,7,7,No
CUST105046,Female,28,64,76.05,4867.2,One Year,DSL,Credit Card,6,2,No
CUST105047,Female,61,28,47.58,1332.24,Two Year,Fiber Optic,Bank Transfer,5,7,No
CUST105048,Female,74,36,58.16,2093.76,One Year,DSL,Mailed Check,3,9,Yes
CUST105049,Male,21,6,81.3,487.8,One Year,DSL,Credit Card,9,2,Yes
CUST105050,Female,42,11,50.62,556.82,Month-to-Month,DSL,Bank Transfer,9,8,Yes
CUST105051,Male,65,38,51.97,1974.86,Month-to-Month,No Internet,Credit Card,6,6,No
CUST105052,Female,49,34,128.31,4362.54,Month-to-Month,No Internet,Credit Card,6,6,No
CUST105053,Female,37,67,91.25,6113.75,Month-to-Month,Fiber Optic,Credit Card,0,4,No
CUST105054,Male,67,46,131.38,6043.48,Two Year,Fiber Optic,Electronic Check,8,9,No
CUST105055,Female,48,29,86.89,2519.81,Two Year,DSL,Bank Transfer,3,8,Yes
CUST105056,Male,21,60,138.2,8292.0,Two Year,Fiber Optic,Bank Transfer,6,7,No
CUST105057,Male,71,54,53.12,2868.48,Month-to-Month,No Internet,Mailed Check,8,5,No
CUST105058,Male,55,69,100.17,6911.73,Month-to-Month,No Internet,Bank Transfer,1,5,No
CUST105059,Female,70,9,85.42,768.78,One Year,DSL,Mailed Check,7,2,Yes
CUST105060,Female,64,10,139.43,1394.3,One Year,DSL,Electronic Check,3,5,No
CUST105061,Female,18,68,74.4,5059.2,Month-to-Month,Fiber Optic,Mailed Check,3,3,No
CUST105062,Male,20,58,131.13,7605.54,Two Year,No Internet,Mailed Check,2,7,No
CUST105063,Female,54,52,93.31,4852.12,Month-to-Month,No Internet,Electronic Check,9,9,No
CUST105064,Male,39,34,112.11,3811.74,Month-to-Month,Fiber Optic,Electronic Check,3,10,No
CUST105065,Female,34,35,135.3,4735.5,Two Year,Fiber Optic,Electronic Check,8,6,No
CUST105066,Male,31,33,149.6,4936.8,Two Year,Fiber Optic,Credit Card,0,10,No
CUST105067,Male,58,32,115.05,3681.6,One Year,DSL,Bank Transfer,8,7,No
CUST105068,Male,52,55,60.89,3348.95,Month-to-Month,Fiber Optic,Credit Card,9,7,No
CUST105069,Female,30,8,58.87,470.96,Month-to-Month,Fiber Optic,Mailed Check,8,7,No
CUST105070,Male,52,46,60.18,2768.28,Month-to-Month,Fiber Optic,Electronic Check,0,4,No
CUST105071,Male,60,14,32.73,458.22,Two Year,DSL,Electronic Check,8,6,No
